id,ride_style,speed,poster,staff,time,is_female,is_staff,is_raining,day,week,total_passenger,total_passenger_per_minute
1516,ls,0,0,0,48,1,0,0,Fri,1,425,38
1517,ls,0,0,0,48,0,0,0,Fri,1,425,38
1518,rw,0,0,0,48,0,0,0,Fri,1,425,38
1519,ls,0,0,0,48,1,0,0,Fri,1,425,38
1520,ls,0,0,0,48,1,0,0,Fri,1,425,38
1521,ls,0,0,0,48,1,0,0,Fri,1,425,38
1522,rw,0,0,0,48,1,0,0,Fri,1,425,38
1523,rw,0,0,0,48,1,0,0,Fri,1,425,38
1524,rw,0,0,0,48,0,0,0,Fri,1,425,38
1525,rw,0,0,0,48,0,0,0,Fri,1,425,38
1526,ls,0,0,0,48,1,0,0,Fri,1,425,38
1527,ls,0,0,0,48,1,0,0,Fri,1,425,38
1528,rw,0,0,0,48,0,0,0,Fri,1,425,38
1529,rw,0,0,0,48,0,0,0,Fri,1,425,38
1530,rw,0,0,0,48,1,0,0,Fri,1,425,38
1531,rw,0,0,0,48,1,0,0,Fri,1,425,38
1532,ls,0,0,0,48,1,0,0,Fri,1,425,38
1533,ls,0,0,0,48,1,0,0,Fri,1,425,38
1534,ls,0,0,0,48,1,0,0,Fri,1,425,38
1535,ls,0,0,0,48,1,0,0,Fri,1,425,38
1536,ls,0,0,0,48,1,0,0,Fri,1,425,38
1537,ls,0,0,0,48,1,0,0,Fri,1,425,38
1538,ls,0,0,0,48,1,0,0,Fri,1,425,38
1539,ls,0,0,0,48,1,0,0,Fri,1,425,38
1540,ls,0,0,0,48,1,0,0,Fri,1,425,38
1541,ls,0,0,0,48,1,0,0,Fri,1,425,38
1542,rw,0,0,0,48,0,0,0,Fri,1,425,38
1543,ls,0,0,0,48,0,0,0,Fri,1,425,38
1544,ls,0,0,0,48,1,0,0,Fri,1,425,38
1545,ls,0,0,0,48,1,0,0,Fri,1,425,38
1546,ls,0,0,0,48,1,0,0,Fri,1,425,38
1547,ls,0,0,0,48,1,0,0,Fri,1,425,38
1548,ls,0,0,0,49,1,0,0,Fri,1,425,42
1549,ls,0,0,0,49,0,0,0,Fri,1,425,42
1550,ls,0,0,0,49,0,0,0,Fri,1,425,42
1551,rw,0,0,0,49,1,0,0,Fri,1,425,42
1552,rw,0,0,0,49,1,0,0,Fri,1,425,42
1553,rw,0,0,0,49,0,0,0,Fri,1,425,42
1554,ls,0,0,0,49,1,0,0,Fri,1,425,42
1555,ls,0,0,0,49,0,0,0,Fri,1,425,42
1556,ls,0,0,0,49,0,0,0,Fri,1,425,42
1557,ls,0,0,0,49,0,0,0,Fri,1,425,42
1558,rw,0,0,0,49,1,0,0,Fri,1,425,42
1559,rw,0,0,0,49,1,0,0,Fri,1,425,42
1560,rw,0,0,0,49,0,0,0,Fri,1,425,42
1561,rw,0,0,0,49,0,0,0,Fri,1,425,42
1562,rw,0,0,0,49,1,0,0,Fri,1,425,42
1563,rw,0,0,0,49,1,0,0,Fri,1,425,42
1564,ls,0,0,0,49,1,0,0,Fri,1,425,42
1565,ls,0,0,0,49,1,0,0,Fri,1,425,42
1566,ls,0,0,0,49,0,0,0,Fri,1,425,42
1567,rw,0,0,0,49,1,0,0,Fri,1,425,42
1568,rw,0,0,0,49,1,0,0,Fri,1,425,42
1569,rw,0,0,0,49,1,0,0,Fri,1,425,42
1570,ls,0,0,0,49,1,0,0,Fri,1,425,42
1571,ls,0,0,0,49,1,0,0,Fri,1,425,42
1572,ls,0,0,0,49,1,0,0,Fri,1,425,42
1573,ls,0,0,0,49,1,0,0,Fri,1,425,42
1574,ls,0,0,0,49,0,0,0,Fri,1,425,42
1575,ls,0,0,0,49,1,0,0,Fri,1,425,42
1576,ls,0,0,0,49,0,0,0,Fri,1,425,42
1577,ls,0,0,0,49,1,0,0,Fri,1,425,42
1578,ls,0,0,0,49,1,0,0,Fri,1,425,42
1579,ls,0,0,0,49,0,0,0,Fri,1,425,42
1580,ls,0,0,0,49,0,0,0,Fri,1,425,42
1581,ls,0,0,0,49,0,0,0,Fri,1,425,42
1582,rw,0,0,0,49,1,0,0,Fri,1,425,42
1583,ls,0,0,0,49,0,0,0,Fri,1,425,42
1584,ls,0,0,0,49,1,0,0,Fri,1,425,42
1585,ls,0,0,0,49,1,0,0,Fri,1,425,42
1586,ls,0,0,0,49,1,0,0,Fri,1,425,42
1587,ls,0,0,0,49,1,0,0,Fri,1,425,42
1588,ls,0,0,0,49,1,0,0,Fri,1,425,42
1589,ls,0,0,0,49,1,0,0,Fri,1,425,42
1590,ls,0,0,0,50,0,0,0,Fri,1,425,10
1591,rw,0,0,0,50,0,0,0,Fri,1,425,10
1592,rw,0,0,0,50,1,0,0,Fri,1,425,10
1593,rw,0,0,0,50,1,0,0,Fri,1,425,10
1594,lw,0,0,0,50,1,0,0,Fri,1,425,10
1595,rw,0,0,0,50,0,0,0,Fri,1,425,10
1596,rw,0,0,0,50,1,0,0,Fri,1,425,10
1597,ls,0,0,0,50,1,0,0,Fri,1,425,10
1598,rw,0,0,0,50,1,0,0,Fri,1,425,10
1599,rw,0,0,0,50,1,0,0,Fri,1,425,10
1600,rw,0,0,0,51,1,0,0,Fri,1,425,29
1601,lw,0,0,0,51,1,0,0,Fri,1,425,29
1602,rw,0,0,0,51,1,0,0,Fri,1,425,29
1603,rw,0,0,0,51,1,0,0,Fri,1,425,29
1604,lw,0,0,0,51,1,0,0,Fri,1,425,29
1605,ls,0,0,0,51,1,0,0,Fri,1,425,29
1606,rw,0,0,0,51,0,0,0,Fri,1,425,29
1607,rw,0,0,0,51,0,0,0,Fri,1,425,29
1608,rw,0,0,0,51,0,0,0,Fri,1,425,29
1609,rw,0,0,0,51,1,0,0,Fri,1,425,29
1610,rw,0,0,0,51,1,0,0,Fri,1,425,29
1611,ls,0,0,0,51,1,0,0,Fri,1,425,29
1612,rw,0,0,0,51,1,0,0,Fri,1,425,29
1613,rw,0,0,0,51,1,0,0,Fri,1,425,29
1614,rw,0,0,0,51,0,0,0,Fri,1,425,29
1615,ls,0,0,0,51,1,0,0,Fri,1,425,29
1616,ls,0,0,0,51,0,0,0,Fri,1,425,29
1617,rw,0,0,0,51,0,0,0,Fri,1,425,29
1618,rw,0,0,0,51,1,0,0,Fri,1,425,29
1619,rw,0,0,0,51,0,0,0,Fri,1,425,29
1620,rw,0,0,0,51,0,0,0,Fri,1,425,29
1621,rw,0,0,0,51,1,0,0,Fri,1,425,29
1622,ls,0,0,0,51,1,0,0,Fri,1,425,29
1623,ls,0,0,0,51,1,0,0,Fri,1,425,29
1624,ls,0,0,0,51,0,0,0,Fri,1,425,29
1625,ls,0,0,0,51,0,0,0,Fri,1,425,29
1626,ls,0,0,0,51,0,0,0,Fri,1,425,29
1627,ls,0,0,0,51,1,0,0,Fri,1,425,29
1628,ls,0,0,0,51,1,0,0,Fri,1,425,29
1629,ls,0,0,0,52,0,0,0,Fri,1,425,22
1630,ls,0,0,0,52,1,0,0,Fri,1,425,22
1631,rw,0,0,0,52,1,0,0,Fri,1,425,22
1632,ls,0,0,0,52,1,0,0,Fri,1,425,22
1633,ls,0,0,0,52,1,0,0,Fri,1,425,22
1634,ls,0,0,0,52,0,0,0,Fri,1,425,22
1635,ls,0,0,0,52,1,0,0,Fri,1,425,22
1636,ls,0,0,0,52,1,0,0,Fri,1,425,22
1637,ls,0,0,0,52,1,0,0,Fri,1,425,22
1638,ls,0,0,0,52,1,0,0,Fri,1,425,22
1639,rw,0,0,0,52,1,0,0,Fri,1,425,22
1640,ls,0,0,0,52,1,0,0,Fri,1,425,22
1641,ls,0,0,0,52,0,0,0,Fri,1,425,22
1642,rw,0,0,0,52,1,0,0,Fri,1,425,22
1643,lw,0,0,0,52,1,0,0,Fri,1,425,22
1644,ls,0,0,0,52,1,0,0,Fri,1,425,22
1645,ls,0,0,0,52,0,0,0,Fri,1,425,22
1646,rw,0,0,0,52,1,0,0,Fri,1,425,22
1647,rw,0,0,0,52,1,0,0,Fri,1,425,22
1648,rw,0,0,0,52,1,0,0,Fri,1,425,22
1649,rw,0,0,0,52,1,0,0,Fri,1,425,22
1650,rw,0,0,0,52,1,0,0,Fri,1,425,22
1651,rw,0,0,0,53,1,0,0,Fri,1,425,19
1652,ls,0,0,0,53,1,0,0,Fri,1,425,19
1653,rw,0,0,0,53,0,0,0,Fri,1,425,19
1654,rw,0,0,0,53,0,0,0,Fri,1,425,19
1655,rw,0,0,0,53,1,0,0,Fri,1,425,19
1656,rw,0,0,0,53,1,0,0,Fri,1,425,19
1657,lw,0,0,0,53,0,0,0,Fri,1,425,19
1658,lw,0,0,0,53,1,0,0,Fri,1,425,19
1659,lw,0,0,0,53,1,0,0,Fri,1,425,19
1660,rw,0,0,0,53,0,0,0,Fri,1,425,19
1661,lw,0,0,0,53,0,0,0,Fri,1,425,19
1662,rw,0,0,0,53,1,0,0,Fri,1,425,19
1663,rw,0,0,0,53,1,0,0,Fri,1,425,19
1664,rw,0,0,0,53,1,0,0,Fri,1,425,19
1665,rw,0,0,0,53,1,0,0,Fri,1,425,19
1666,lw,0,0,0,53,1,0,0,Fri,1,425,19
1667,lw,0,0,0,53,1,0,0,Fri,1,425,19
1668,lw,0,0,0,53,1,0,0,Fri,1,425,19
1669,lw,0,0,0,53,0,0,0,Fri,1,425,19
1670,lw,0,0,0,54,1,0,0,Fri,1,425,13
1671,rw,0,0,0,54,1,0,0,Fri,1,425,13
1672,rw,0,0,0,54,0,0,0,Fri,1,425,13
1673,ls,0,0,0,54,1,0,0,Fri,1,425,13
1674,ls,0,0,0,54,1,0,0,Fri,1,425,13
1675,rw,0,0,0,54,1,0,0,Fri,1,425,13
1676,ls,0,0,0,54,1,0,0,Fri,1,425,13
1677,rw,0,0,0,54,1,0,0,Fri,1,425,13
1678,ls,0,0,0,54,1,0,0,Fri,1,425,13
1679,rw,0,0,0,54,1,0,0,Fri,1,425,13
1680,ls,0,0,0,54,1,0,0,Fri,1,425,13
1681,ls,0,0,0,54,1,0,0,Fri,1,425,13
1682,ls,0,0,0,54,1,0,0,Fri,1,425,13
1683,ls,0,0,0,55,1,0,0,Fri,1,425,14
1684,ls,0,0,0,55,1,0,0,Fri,1,425,14
1685,ls,0,0,0,55,1,0,0,Fri,1,425,14
1686,ls,0,0,0,55,0,0,0,Fri,1,425,14
1687,rw,0,0,0,55,1,0,0,Fri,1,425,14
1688,rw,0,0,0,55,0,0,0,Fri,1,425,14
1689,lw,0,0,0,55,0,0,0,Fri,1,425,14
1690,ls,0,0,0,55,1,0,0,Fri,1,425,14
1691,ls,0,0,0,55,0,0,0,Fri,1,425,14
1692,ls,0,0,0,55,1,0,0,Fri,1,425,14
1693,ls,0,0,0,55,0,0,0,Fri,1,425,14
1694,ls,0,0,0,55,0,0,0,Fri,1,425,14
1695,rw,0,0,0,55,1,0,0,Fri,1,425,14
1696,rs,0,0,0,55,0,0,0,Fri,1,425,14
1697,ls,0,0,0,56,1,0,0,Fri,1,425,11
1698,ls,0,0,0,56,1,0,0,Fri,1,425,11
1699,rw,0,0,0,56,1,0,0,Fri,1,425,11
1700,rw,0,0,0,56,1,0,0,Fri,1,425,11
1701,lw,0,0,0,56,1,0,0,Fri,1,425,11
1702,rw,0,0,0,56,1,0,0,Fri,1,425,11
1703,lw,0,0,0,56,0,0,0,Fri,1,425,11
1704,rw,0,0,0,56,0,0,0,Fri,1,425,11
1705,ls,0,0,0,56,1,0,0,Fri,1,425,11
1706,rw,0,0,0,56,1,0,0,Fri,1,425,11
1707,ls,0,0,0,56,0,0,0,Fri,1,425,11
1708,lw,0,0,0,57,0,0,0,Fri,1,425,3
1709,rs,0,0,0,57,0,0,0,Fri,1,425,3
1710,ls,0,0,0,57,0,0,0,Fri,1,425,3
1711,lw,0,0,0,58,0,0,0,Fri,1,425,1
1712,lw,0,0,0,59,0,0,0,Fri,1,425,7
1713,ls,0,0,0,59,1,0,0,Fri,1,425,7
1714,ls,0,0,0,59,0,0,0,Fri,1,425,7
1715,ls,0,0,0,59,1,0,0,Fri,1,425,7
1716,rw,0,0,0,59,1,0,0,Fri,1,425,7
1717,rw,0,0,0,59,0,0,0,Fri,1,425,7
1718,lw,0,0,0,59,1,0,0,Fri,1,425,7
1719,ls,1,0,0,40,1,0,0,Mon,2,339,6
1720,ls,1,0,0,40,1,0,0,Mon,2,339,6
1721,ls,1,0,0,40,1,0,0,Mon,2,339,6
1722,ls,1,0,0,40,1,0,0,Mon,2,339,6
1723,ls,1,0,0,40,0,0,0,Mon,2,339,6
1724,ls,1,0,0,40,0,0,0,Mon,2,339,6
1725,lw,1,0,0,41,0,0,0,Mon,2,339,15
1726,rw,1,0,0,41,1,0,0,Mon,2,339,15
1727,ls,1,0,0,41,0,0,0,Mon,2,339,15
1728,ls,1,0,0,41,1,0,0,Mon,2,339,15
1729,ls,1,0,0,41,0,0,0,Mon,2,339,15
1730,ls,1,0,0,41,1,0,0,Mon,2,339,15
1731,ls,1,0,0,41,1,0,0,Mon,2,339,15
1732,ls,1,0,0,41,0,0,0,Mon,2,339,15
1733,ls,1,0,0,41,0,0,0,Mon,2,339,15
1734,ls,1,0,0,41,0,0,0,Mon,2,339,15
1735,ls,1,0,0,41,0,0,0,Mon,2,339,15
1736,ls,1,0,0,41,0,0,0,Mon,2,339,15
1737,ls,1,0,0,41,0,0,0,Mon,2,339,15
1738,ls,1,0,0,41,1,0,0,Mon,2,339,15
1739,ls,1,0,0,41,1,0,0,Mon,2,339,15
1740,ls,1,0,0,42,0,0,0,Mon,2,339,15
1741,ls,1,0,0,42,0,0,0,Mon,2,339,15
1742,ls,1,0,0,42,0,0,0,Mon,2,339,15
1743,ls,1,0,0,42,1,0,0,Mon,2,339,15
1744,ls,1,0,0,42,0,0,0,Mon,2,339,15
1745,ls,1,0,0,42,1,0,0,Mon,2,339,15
1746,ls,1,0,0,42,0,0,0,Mon,2,339,15
1747,ls,1,0,0,42,0,0,0,Mon,2,339,15
1748,ls,1,0,0,42,0,0,0,Mon,2,339,15
1749,ls,1,0,0,42,1,0,0,Mon,2,339,15
1750,ls,1,0,0,42,1,0,0,Mon,2,339,15
1751,ls,1,0,0,42,1,0,0,Mon,2,339,15
1752,ls,1,0,0,42,1,0,0,Mon,2,339,15
1753,ls,1,0,0,42,0,0,0,Mon,2,339,15
1754,ls,1,0,0,42,0,0,0,Mon,2,339,15
1755,ls,1,0,0,43,1,0,0,Mon,2,339,20
1756,ls,1,0,0,43,1,0,0,Mon,2,339,20
1757,ls,1,0,0,43,1,0,0,Mon,2,339,20
1758,ls,1,0,0,43,1,0,0,Mon,2,339,20
1759,ls,1,0,0,43,0,0,0,Mon,2,339,20
1760,ls,1,0,0,43,0,0,0,Mon,2,339,20
1761,ls,1,0,0,43,0,0,0,Mon,2,339,20
1762,ls,1,0,0,43,1,0,0,Mon,2,339,20
1763,rw,1,0,0,43,0,0,0,Mon,2,339,20
1764,ls,1,0,0,43,1,0,0,Mon,2,339,20
1765,ls,1,0,0,43,1,0,0,Mon,2,339,20
1766,ls,1,0,0,43,1,0,0,Mon,2,339,20
1767,ls,1,0,0,43,1,0,0,Mon,2,339,20
1768,ls,1,0,0,43,1,0,0,Mon,2,339,20
1769,ls,1,0,0,43,0,0,0,Mon,2,339,20
1770,ls,1,0,0,43,1,0,0,Mon,2,339,20
1771,ls,1,0,0,43,1,0,0,Mon,2,339,20
1772,ls,1,0,0,43,0,0,0,Mon,2,339,20
1773,ls,1,0,0,43,1,0,0,Mon,2,339,20
1774,ls,1,0,0,43,1,0,0,Mon,2,339,20
1775,ls,1,0,0,44,0,0,0,Mon,2,339,35
1776,ls,1,0,0,44,0,0,0,Mon,2,339,35
1777,ls,1,0,0,44,1,0,0,Mon,2,339,35
1778,ls,1,0,0,44,0,0,0,Mon,2,339,35
1779,ls,1,0,0,44,0,0,0,Mon,2,339,35
1780,ls,1,0,0,44,0,0,0,Mon,2,339,35
1781,ls,1,0,0,44,0,0,0,Mon,2,339,35
1782,ls,1,0,0,44,1,0,0,Mon,2,339,35
1783,ls,1,0,0,44,1,0,0,Mon,2,339,35
1784,ls,1,0,0,44,0,0,0,Mon,2,339,35
1785,ls,1,0,0,44,0,0,0,Mon,2,339,35
1786,ls,1,0,0,44,1,0,0,Mon,2,339,35
1787,ls,1,0,0,44,1,0,0,Mon,2,339,35
1788,ls,1,0,0,44,0,0,0,Mon,2,339,35
1789,ls,1,0,0,44,0,0,0,Mon,2,339,35
1790,ls,1,0,0,44,1,0,0,Mon,2,339,35
1791,ls,1,0,0,44,1,0,0,Mon,2,339,35
1792,ls,1,0,0,44,1,0,0,Mon,2,339,35
1793,ls,1,0,0,44,1,0,0,Mon,2,339,35
1794,rw,1,0,0,44,1,0,0,Mon,2,339,35
1795,rw,1,0,0,44,1,0,0,Mon,2,339,35
1796,rw,1,0,0,44,1,0,0,Mon,2,339,35
1797,ls,1,0,0,44,1,0,0,Mon,2,339,35
1798,ls,1,0,0,44,1,0,0,Mon,2,339,35
1799,ls,1,0,0,44,1,0,0,Mon,2,339,35
1800,ls,1,0,0,44,1,0,0,Mon,2,339,35
1801,ls,1,0,0,44,1,0,0,Mon,2,339,35
1802,ls,1,0,0,44,1,0,0,Mon,2,339,35
1803,ls,1,0,0,44,1,0,0,Mon,2,339,35
1804,ls,1,0,0,44,1,0,0,Mon,2,339,35
1805,ls,1,0,0,44,1,0,0,Mon,2,339,35
1806,ls,1,0,0,44,1,0,0,Mon,2,339,35
1807,ls,1,0,0,44,1,0,0,Mon,2,339,35
1808,ls,1,0,0,44,1,0,0,Mon,2,339,35
1809,ls,1,0,0,44,1,0,0,Mon,2,339,35
1810,ls,1,0,0,45,0,0,0,Mon,2,339,17
1811,ls,1,0,0,45,1,0,0,Mon,2,339,17
1812,ls,1,0,0,45,1,0,0,Mon,2,339,17
1813,ls,1,0,0,45,0,0,0,Mon,2,339,17
1814,ls,1,0,0,45,0,0,0,Mon,2,339,17
1815,ls,1,0,0,45,1,0,0,Mon,2,339,17
1816,ls,1,0,0,45,1,0,0,Mon,2,339,17
1817,ls,1,0,0,45,1,0,0,Mon,2,339,17
1818,ls,1,0,0,45,1,0,0,Mon,2,339,17
1819,ls,1,0,0,45,1,0,0,Mon,2,339,17
1820,ls,1,0,0,45,1,0,0,Mon,2,339,17
1821,ls,1,0,0,45,1,0,0,Mon,2,339,17
1822,ls,1,0,0,45,1,0,0,Mon,2,339,17
1823,ls,1,0,0,45,1,0,0,Mon,2,339,17
1824,ls,1,0,0,45,1,0,0,Mon,2,339,17
1825,ls,1,0,0,45,1,0,0,Mon,2,339,17
1826,ls,1,0,0,45,0,0,0,Mon,2,339,17
1827,ls,1,0,0,46,1,0,0,Mon,2,339,21
1828,ls,1,0,0,46,0,0,0,Mon,2,339,21
1829,ls,1,0,0,46,1,0,0,Mon,2,339,21
1830,ls,1,0,0,46,1,0,0,Mon,2,339,21
1831,ls,1,0,0,46,1,0,0,Mon,2,339,21
1832,ls,1,0,0,46,0,0,0,Mon,2,339,21
1833,ls,1,0,0,46,1,0,0,Mon,2,339,21
1834,ls,1,0,0,46,1,0,0,Mon,2,339,21
1835,rw,1,0,0,46,1,0,0,Mon,2,339,21
1836,ls,1,0,0,46,0,0,0,Mon,2,339,21
1837,ls,1,0,0,46,1,0,0,Mon,2,339,21
1838,ls,1,0,0,46,1,0,0,Mon,2,339,21
1839,ls,1,0,0,46,0,0,0,Mon,2,339,21
1840,ls,1,0,0,46,0,0,0,Mon,2,339,21
1841,ls,1,0,0,46,1,0,0,Mon,2,339,21
1842,ls,1,0,0,46,1,0,0,Mon,2,339,21
1843,ls,1,0,0,46,1,0,0,Mon,2,339,21
1844,ls,1,0,0,46,0,0,0,Mon,2,339,21
1845,rs,1,0,0,46,0,0,0,Mon,2,339,21
1846,ls,1,0,0,46,1,0,0,Mon,2,339,21
1847,ls,1,0,0,46,1,0,0,Mon,2,339,21
1848,ls,1,0,0,47,1,0,0,Mon,2,339,47
1849,ls,1,0,0,47,0,0,0,Mon,2,339,47
1850,ls,1,0,0,47,1,0,0,Mon,2,339,47
1851,ls,1,0,0,47,1,0,0,Mon,2,339,47
1852,ls,1,0,0,47,1,0,0,Mon,2,339,47
1853,ls,1,0,0,47,1,0,0,Mon,2,339,47
1854,rw,1,0,0,47,1,0,0,Mon,2,339,47
1855,ls,1,0,0,47,1,0,0,Mon,2,339,47
1856,ls,1,0,0,47,1,0,0,Mon,2,339,47
1857,rw,1,0,0,47,1,0,0,Mon,2,339,47
1858,ls,1,0,0,47,1,0,0,Mon,2,339,47
1859,rw,1,0,0,47,0,0,0,Mon,2,339,47
1860,ls,1,0,0,47,1,0,0,Mon,2,339,47
1861,ls,1,0,0,47,0,0,0,Mon,2,339,47
1862,ls,1,0,0,47,1,0,0,Mon,2,339,47
1863,ls,1,0,0,47,1,0,0,Mon,2,339,47
1864,ls,1,0,0,47,0,0,0,Mon,2,339,47
1865,ls,1,0,0,47,1,0,0,Mon,2,339,47
1866,ls,1,0,0,47,1,0,0,Mon,2,339,47
1867,rw,1,0,0,47,0,0,0,Mon,2,339,47
1868,ls,1,0,0,47,1,0,0,Mon,2,339,47
1869,ls,1,0,0,47,1,0,0,Mon,2,339,47
1870,ls,1,0,0,47,1,0,0,Mon,2,339,47
1871,ls,1,0,0,47,1,0,0,Mon,2,339,47
1872,rw,1,0,0,47,0,0,0,Mon,2,339,47
1873,rw,1,0,0,47,0,0,0,Mon,2,339,47
1874,ls,1,0,0,47,1,0,0,Mon,2,339,47
1875,ls,1,0,0,47,1,0,0,Mon,2,339,47
1876,ls,1,0,0,47,1,0,0,Mon,2,339,47
1877,rw,1,0,0,47,0,0,0,Mon,2,339,47
1878,ls,1,0,0,47,1,0,0,Mon,2,339,47
1879,ls,1,0,0,47,1,0,0,Mon,2,339,47
1880,ls,1,0,0,47,0,0,0,Mon,2,339,47
1881,ls,1,0,0,47,1,0,0,Mon,2,339,47
1882,ls,1,0,0,47,1,0,0,Mon,2,339,47
1883,ls,1,0,0,47,1,0,0,Mon,2,339,47
1884,ls,1,0,0,47,1,0,0,Mon,2,339,47
1885,ls,1,0,0,47,1,0,0,Mon,2,339,47
1886,ls,1,0,0,47,1,0,0,Mon,2,339,47
1887,ls,1,0,0,47,0,0,0,Mon,2,339,47
1888,ls,1,0,0,47,1,0,0,Mon,2,339,47
1889,ls,1,0,0,47,1,0,0,Mon,2,339,47
1890,ls,1,0,0,47,1,0,0,Mon,2,339,47
1891,ls,1,0,0,47,0,0,0,Mon,2,339,47
1892,ls,1,0,0,47,1,0,0,Mon,2,339,47
1893,ls,1,0,0,47,1,0,0,Mon,2,339,47
1894,ls,1,0,0,47,1,0,0,Mon,2,339,47
1895,ls,1,0,0,48,0,0,0,Mon,2,339,17
1896,ls,1,0,0,48,0,0,0,Mon,2,339,17
1897,ls,1,0,0,48,1,0,0,Mon,2,339,17
1898,ls,1,0,0,48,1,0,0,Mon,2,339,17
1899,ls,1,0,0,48,1,0,0,Mon,2,339,17
1900,ls,1,0,0,48,1,0,0,Mon,2,339,17
1901,ls,1,0,0,48,1,0,0,Mon,2,339,17
1902,ls,1,0,0,48,1,0,0,Mon,2,339,17
1903,lw,1,0,0,48,0,0,0,Mon,2,339,17
1904,rw,1,0,0,48,0,0,0,Mon,2,339,17
1905,lw,1,0,0,48,0,0,0,Mon,2,339,17
1906,ls,1,0,0,48,1,0,0,Mon,2,339,17
1907,ls,1,0,0,48,1,0,0,Mon,2,339,17
1908,rw,1,0,0,48,1,0,0,Mon,2,339,17
1909,ls,1,0,0,48,0,0,0,Mon,2,339,17
1910,rw,1,0,0,48,0,0,0,Mon,2,339,17
1911,rw,1,0,0,48,1,0,0,Mon,2,339,17
1912,rw,1,0,0,49,1,0,0,Mon,2,339,37
1913,rw,1,0,0,49,0,0,0,Mon,2,339,37
1914,lw,1,0,0,49,0,0,0,Mon,2,339,37
1915,lw,1,0,0,49,1,0,0,Mon,2,339,37
1916,lw,1,0,0,49,0,0,0,Mon,2,339,37
1917,rw,1,0,0,49,0,0,0,Mon,2,339,37
1918,rw,1,0,0,49,1,0,0,Mon,2,339,37
1919,ls,1,0,0,49,0,0,0,Mon,2,339,37
1920,ls,1,0,0,49,0,0,0,Mon,2,339,37
1921,rw,1,0,0,49,0,0,0,Mon,2,339,37
1922,ls,1,0,0,49,1,0,0,Mon,2,339,37
1923,ls,1,0,0,49,1,0,0,Mon,2,339,37
1924,ls,1,0,0,49,1,0,0,Mon,2,339,37
1925,ls,1,0,0,49,1,0,0,Mon,2,339,37
1926,ls,1,0,0,49,0,0,0,Mon,2,339,37
1927,ls,1,0,0,49,1,0,0,Mon,2,339,37
1928,ls,1,0,0,49,1,0,0,Mon,2,339,37
1929,ls,1,0,0,49,1,0,0,Mon,2,339,37
1930,ls,1,0,0,49,1,0,0,Mon,2,339,37
1931,ls,1,0,0,49,1,0,0,Mon,2,339,37
1932,ls,1,0,0,49,1,0,0,Mon,2,339,37
1933,ls,1,0,0,49,1,0,0,Mon,2,339,37
1934,ls,1,0,0,49,0,0,0,Mon,2,339,37
1935,ls,1,0,0,49,1,0,0,Mon,2,339,37
1936,ls,1,0,0,49,1,0,0,Mon,2,339,37
1937,ls,1,0,0,49,1,0,0,Mon,2,339,37
1938,ls,1,0,0,49,0,0,0,Mon,2,339,37
1939,ls,1,0,0,49,0,0,0,Mon,2,339,37
1940,ls,1,0,0,49,1,0,0,Mon,2,339,37
1941,ls,1,0,0,49,1,0,0,Mon,2,339,37
1942,ls,1,0,0,49,1,0,0,Mon,2,339,37
1943,ls,1,0,0,49,0,0,0,Mon,2,339,37
1944,ls,1,0,0,49,1,0,0,Mon,2,339,37
1945,ls,1,0,0,49,1,0,0,Mon,2,339,37
1946,ls,1,0,0,49,1,0,0,Mon,2,339,37
1947,ls,1,0,0,49,1,0,0,Mon,2,339,37
1948,ls,1,0,0,49,1,0,0,Mon,2,339,37
1949,ls,1,0,0,50,0,0,0,Mon,2,339,7
1950,ls,1,0,0,50,0,0,0,Mon,2,339,7
1951,ls,1,0,0,50,1,0,0,Mon,2,339,7
1952,ls,1,0,0,50,0,0,0,Mon,2,339,7
1953,ls,1,0,0,50,1,0,0,Mon,2,339,7
1954,ls,1,0,0,50,0,0,0,Mon,2,339,7
1955,lw,1,0,0,50,0,0,0,Mon,2,339,7
1956,ls,1,0,0,51,0,0,0,Mon,2,339,28
1957,ls,1,0,0,51,0,0,0,Mon,2,339,28
1958,ls,1,0,0,51,1,0,0,Mon,2,339,28
1959,ls,1,0,0,51,1,0,0,Mon,2,339,28
1960,ls,1,0,0,51,1,0,0,Mon,2,339,28
1961,rw,1,0,0,51,1,0,0,Mon,2,339,28
1962,rw,1,0,0,51,0,0,0,Mon,2,339,28
1963,rw,1,0,0,51,1,0,0,Mon,2,339,28
1964,ls,1,0,0,51,1,0,0,Mon,2,339,28
1965,rw,1,0,0,51,0,0,0,Mon,2,339,28
1966,ls,1,0,0,51,1,0,0,Mon,2,339,28
1967,ls,1,0,0,51,1,0,0,Mon,2,339,28
1968,rw,1,0,0,51,1,0,0,Mon,2,339,28
1969,rw,1,0,0,51,1,0,0,Mon,2,339,28
1970,ls,1,0,0,51,1,0,0,Mon,2,339,28
1971,ls,1,0,0,51,1,0,0,Mon,2,339,28
1972,rw,1,0,0,51,1,0,0,Mon,2,339,28
1973,ls,1,0,0,51,1,0,0,Mon,2,339,28
1974,ls,1,0,0,51,1,0,0,Mon,2,339,28
1975,ls,1,0,0,51,1,0,0,Mon,2,339,28
1976,ls,1,0,0,51,1,0,0,Mon,2,339,28
1977,ls,1,0,0,51,1,0,0,Mon,2,339,28
1978,ls,1,0,0,51,0,0,0,Mon,2,339,28
1979,rw,1,0,0,51,1,0,0,Mon,2,339,28
