id,ride_style,speed,poster,staff,time,is_female,is_assistant,is_raining,day,week,total_passenger
1404,ls,0,0,0,44,1,0,0,Fri,0,425
1405,rw,0,0,0,44,1,0,0,Fri,0,425
1406,ls,0,0,0,44,1,0,0,Fri,0,425
1407,ls,0,0,0,44,1,0,0,Fri,0,425
1408,ls,0,0,0,44,0,0,0,Fri,0,425
1409,ls,0,0,0,44,1,0,0,Fri,0,425
1410,ls,0,0,0,44,1,0,0,Fri,0,425
1411,ls,0,0,0,44,1,0,0,Fri,0,425
1412,ls,0,0,0,44,0,0,0,Fri,0,425
1413,rw,0,0,0,44,0,0,0,Fri,0,425
1414,rw,0,0,0,44,0,0,0,Fri,0,425
1415,rw,0,0,0,45,0,0,0,Fri,0,425
1416,rw,0,0,0,45,0,0,0,Fri,0,425
1417,rw,0,0,0,45,1,0,0,Fri,0,425
1418,ls,0,0,0,45,0,0,0,Fri,0,425
1419,ls,0,0,0,45,1,0,0,Fri,0,425
1420,ls,0,0,0,45,0,0,0,Fri,0,425
1421,ls,0,0,0,45,0,0,0,Fri,0,425
1422,ls,0,0,0,45,1,0,0,Fri,0,425
1423,ls,0,0,0,45,1,0,0,Fri,0,425
1424,ls,0,0,0,45,0,0,0,Fri,0,425
1425,ls,0,0,0,45,1,0,0,Fri,0,425
1426,ls,0,0,0,45,1,0,0,Fri,0,425
1427,ls,0,0,0,45,1,0,0,Fri,0,425
1428,ls,0,0,0,45,0,0,0,Fri,0,425
1429,rs,0,0,0,45,0,0,0,Fri,0,425
1430,ls,0,0,0,45,1,0,0,Fri,0,425
1431,ls,0,0,0,45,1,0,0,Fri,0,425
1432,ls,0,0,0,45,1,0,0,Fri,0,425
1433,ls,0,0,0,45,1,0,0,Fri,0,425
1434,ls,0,0,0,45,1,0,0,Fri,0,425
1435,ls,0,0,0,45,0,0,0,Fri,0,425
1436,ls,0,0,0,45,0,0,0,Fri,0,425
1437,ls,0,0,0,45,1,0,0,Fri,0,425
1438,ls,0,0,0,45,1,0,0,Fri,0,425
1439,ls,0,0,0,45,1,0,0,Fri,0,425
1440,ls,0,0,0,45,1,0,0,Fri,0,425
1441,ls,0,0,0,45,1,0,0,Fri,0,425
1442,ls,0,0,0,45,0,0,0,Fri,0,425
1443,ls,0,0,0,45,0,0,0,Fri,0,425
1444,ls,0,0,0,46,1,0,0,Fri,0,425
1445,ls,0,0,0,46,0,0,0,Fri,0,425
1446,ls,0,0,0,46,1,0,0,Fri,0,425
1447,ls,0,0,0,46,1,0,0,Fri,0,425
1448,ls,0,0,0,46,0,0,0,Fri,0,425
1449,ls,0,0,0,46,1,0,0,Fri,0,425
1450,rw,0,0,0,46,0,0,0,Fri,0,425
1451,ls,0,0,0,46,1,0,0,Fri,0,425
1452,ls,0,0,0,46,1,0,0,Fri,0,425
1453,ls,0,0,0,46,1,0,0,Fri,0,425
1454,ls,0,0,0,46,0,0,0,Fri,0,425
1455,ls,0,0,0,46,1,0,0,Fri,0,425
1456,ls,0,0,0,46,0,0,0,Fri,0,425
1457,rw,0,0,0,46,0,0,0,Fri,0,425
1458,rw,0,0,0,46,1,0,0,Fri,0,425
1459,rw,0,0,0,46,1,0,0,Fri,0,425
1460,ls,0,0,0,46,1,0,0,Fri,0,425
1461,ls,0,0,0,46,1,0,0,Fri,0,425
1462,ls,0,0,0,46,1,0,0,Fri,0,425
1463,ls,0,0,0,46,0,0,0,Fri,0,425
1464,ls,0,0,0,46,1,0,0,Fri,0,425
1465,rw,0,0,0,46,1,0,0,Fri,0,425
1466,ls,0,0,0,46,1,0,0,Fri,0,425
1467,ls,0,0,0,46,0,0,0,Fri,0,425
1468,ls,0,0,0,46,1,0,0,Fri,0,425
1469,ls,0,0,0,46,1,0,0,Fri,0,425
1470,ls,0,0,0,46,1,0,0,Fri,0,425
1471,rw,0,0,0,46,0,0,0,Fri,0,425
1472,ls,0,0,0,46,1,0,0,Fri,0,425
1473,ls,0,0,0,46,1,0,0,Fri,0,425
1474,ls,0,0,0,46,1,0,0,Fri,0,425
1475,ls,0,0,0,46,0,0,0,Fri,0,425
1476,rw,0,0,0,46,0,0,0,Fri,0,425
1477,rw,0,0,0,46,1,0,0,Fri,0,425
1478,rw,0,0,0,46,0,0,0,Fri,0,425
1479,rw,0,0,0,46,0,0,0,Fri,0,425
1480,rw,0,0,0,47,0,0,0,Fri,0,425
1481,ls,0,0,0,47,1,0,0,Fri,0,425
1482,ls,0,0,0,47,1,0,0,Fri,0,425
1483,ls,0,0,0,47,1,0,0,Fri,0,425
1484,ls,0,0,0,47,0,0,0,Fri,0,425
1485,ls,0,0,0,47,1,0,0,Fri,0,425
1486,rw,0,0,0,47,0,0,0,Fri,0,425
1487,rw,0,0,0,47,0,0,0,Fri,0,425
1488,rw,0,0,0,47,0,0,0,Fri,0,425
1489,ls,0,0,0,47,1,0,0,Fri,0,425
1490,ls,0,0,0,47,1,0,0,Fri,0,425
1491,ls,0,0,0,47,1,0,0,Fri,0,425
1492,ls,0,0,0,47,1,0,0,Fri,0,425
1493,ls,0,0,0,47,0,0,0,Fri,0,425
1494,ls,0,0,0,47,0,0,0,Fri,0,425
1495,ls,0,0,0,47,1,0,0,Fri,0,425
1496,ls,0,0,0,47,0,0,0,Fri,0,425
1497,ls,0,0,0,47,1,0,0,Fri,0,425
1498,rw,0,0,0,47,1,0,0,Fri,0,425
1499,rw,0,0,0,47,0,0,0,Fri,0,425
1500,ls,0,0,0,47,1,0,0,Fri,0,425
1501,ls,0,0,0,47,1,0,0,Fri,0,425
1502,ls,0,0,0,47,1,0,0,Fri,0,425
1503,ls,0,0,0,47,1,0,0,Fri,0,425
1504,ls,0,0,0,47,1,0,0,Fri,0,425
1505,ls,0,0,0,47,0,0,0,Fri,0,425
1506,ls,0,0,0,47,1,0,0,Fri,0,425
1507,ls,0,0,0,47,1,0,0,Fri,0,425
1508,ls,0,0,0,47,1,0,0,Fri,0,425
1509,ls,0,0,0,47,1,0,0,Fri,0,425
1510,ls,0,0,0,48,1,0,0,Fri,0,425
1511,ls,0,0,0,48,1,0,0,Fri,0,425
1512,ls,0,0,0,48,1,0,0,Fri,0,425
1513,ls,0,0,0,48,1,0,0,Fri,0,425
1514,ls,0,0,0,48,1,0,0,Fri,0,425
1515,ls,0,0,0,48,0,0,0,Fri,0,425
1516,ls,0,0,0,48,1,0,0,Fri,0,425
1517,ls,0,0,0,48,0,0,0,Fri,0,425
1518,rw,0,0,0,48,0,0,0,Fri,0,425
1519,ls,0,0,0,48,1,0,0,Fri,0,425
1520,ls,0,0,0,48,1,0,0,Fri,0,425
1521,ls,0,0,0,48,1,0,0,Fri,0,425
1522,rw,0,0,0,48,1,0,0,Fri,0,425
1523,rw,0,0,0,48,1,0,0,Fri,0,425
1524,rw,0,0,0,48,0,0,0,Fri,0,425
1525,rw,0,0,0,48,0,0,0,Fri,0,425
1526,ls,0,0,0,48,1,0,0,Fri,0,425
1527,ls,0,0,0,48,1,0,0,Fri,0,425
1528,rw,0,0,0,48,0,0,0,Fri,0,425
1529,rw,0,0,0,48,0,0,0,Fri,0,425
1530,rw,0,0,0,48,1,0,0,Fri,0,425
1531,rw,0,0,0,48,1,0,0,Fri,0,425
1532,ls,0,0,0,48,1,0,0,Fri,0,425
1533,ls,0,0,0,48,1,0,0,Fri,0,425
1534,ls,0,0,0,48,1,0,0,Fri,0,425
1535,ls,0,0,0,48,1,0,0,Fri,0,425
1536,ls,0,0,0,48,1,0,0,Fri,0,425
1537,ls,0,0,0,48,1,0,0,Fri,0,425
1538,ls,0,0,0,48,1,0,0,Fri,0,425
1539,ls,0,0,0,48,1,0,0,Fri,0,425
1540,ls,0,0,0,48,1,0,0,Fri,0,425
1541,ls,0,0,0,48,1,0,0,Fri,0,425
1542,rw,0,0,0,48,0,0,0,Fri,0,425
1543,ls,0,0,0,48,0,0,0,Fri,0,425
1544,ls,0,0,0,48,1,0,0,Fri,0,425
1545,ls,0,0,0,48,1,0,0,Fri,0,425
1546,ls,0,0,0,48,1,0,0,Fri,0,425
1547,ls,0,0,0,48,1,0,0,Fri,0,425
1548,ls,0,0,0,49,1,0,0,Fri,0,425
1549,ls,0,0,0,49,0,0,0,Fri,0,425
1550,ls,0,0,0,49,0,0,0,Fri,0,425
1551,rw,0,0,0,49,1,0,0,Fri,0,425
1552,rw,0,0,0,49,1,0,0,Fri,0,425
1553,rw,0,0,0,49,0,0,0,Fri,0,425
1554,ls,0,0,0,49,1,0,0,Fri,0,425
1555,ls,0,0,0,49,0,0,0,Fri,0,425
1556,ls,0,0,0,49,0,0,0,Fri,0,425
1557,ls,0,0,0,49,0,0,0,Fri,0,425
1558,rw,0,0,0,49,1,0,0,Fri,0,425
1559,rw,0,0,0,49,1,0,0,Fri,0,425
1560,rw,0,0,0,49,0,0,0,Fri,0,425
1561,rw,0,0,0,49,0,0,0,Fri,0,425
1562,rw,0,0,0,49,1,0,0,Fri,0,425
1563,rw,0,0,0,49,1,0,0,Fri,0,425
1564,ls,0,0,0,49,1,0,0,Fri,0,425
1565,ls,0,0,0,49,1,0,0,Fri,0,425
1566,ls,0,0,0,49,0,0,0,Fri,0,425
1567,rw,0,0,0,49,1,0,0,Fri,0,425
1568,rw,0,0,0,49,1,0,0,Fri,0,425
1569,rw,0,0,0,49,1,0,0,Fri,0,425
1570,ls,0,0,0,49,1,0,0,Fri,0,425
1571,ls,0,0,0,49,1,0,0,Fri,0,425
1572,ls,0,0,0,49,1,0,0,Fri,0,425
1573,ls,0,0,0,49,1,0,0,Fri,0,425
1574,ls,0,0,0,49,0,0,0,Fri,0,425
1575,ls,0,0,0,49,1,0,0,Fri,0,425
1576,ls,0,0,0,49,0,0,0,Fri,0,425
1577,ls,0,0,0,49,1,0,0,Fri,0,425
1578,ls,0,0,0,49,1,0,0,Fri,0,425
1579,ls,0,0,0,49,0,0,0,Fri,0,425
1580,ls,0,0,0,49,0,0,0,Fri,0,425
1581,ls,0,0,0,49,0,0,0,Fri,0,425
1582,rw,0,0,0,49,1,0,0,Fri,0,425
1583,ls,0,0,0,49,0,0,0,Fri,0,425
1584,ls,0,0,0,49,1,0,0,Fri,0,425
1585,ls,0,0,0,49,1,0,0,Fri,0,425
1586,ls,0,0,0,49,1,0,0,Fri,0,425
1587,ls,0,0,0,49,1,0,0,Fri,0,425
1588,ls,0,0,0,49,1,0,0,Fri,0,425
1589,ls,0,0,0,49,1,0,0,Fri,0,425
1590,ls,0,0,0,50,0,0,0,Fri,0,425
1591,rw,0,0,0,50,0,0,0,Fri,0,425
1592,rw,0,0,0,50,1,0,0,Fri,0,425
1593,rw,0,0,0,50,1,0,0,Fri,0,425
1594,lw,0,0,0,50,1,0,0,Fri,0,425
1595,rw,0,0,0,50,0,0,0,Fri,0,425
1596,rw,0,0,0,50,1,0,0,Fri,0,425
1597,ls,0,0,0,50,1,0,0,Fri,0,425
1598,rw,0,0,0,50,1,0,0,Fri,0,425
1599,rw,0,0,0,50,1,0,0,Fri,0,425
1600,rw,0,0,0,51,1,0,0,Fri,0,425
1601,lw,0,0,0,51,1,0,0,Fri,0,425
1602,rw,0,0,0,51,1,0,0,Fri,0,425
1603,rw,0,0,0,51,1,0,0,Fri,0,425
1604,lw,0,0,0,51,1,0,0,Fri,0,425
1605,ls,0,0,0,51,1,0,0,Fri,0,425
1606,rw,0,0,0,51,0,0,0,Fri,0,425
1607,rw,0,0,0,51,0,0,0,Fri,0,425
1608,rw,0,0,0,51,0,0,0,Fri,0,425
1609,rw,0,0,0,51,1,0,0,Fri,0,425
1610,rw,0,0,0,51,1,0,0,Fri,0,425
1611,ls,0,0,0,51,1,0,0,Fri,0,425
1612,rw,0,0,0,51,1,0,0,Fri,0,425
1613,rw,0,0,0,51,1,0,0,Fri,0,425
1614,rw,0,0,0,51,0,0,0,Fri,0,425
1615,ls,0,0,0,51,1,0,0,Fri,0,425
1616,ls,0,0,0,51,0,0,0,Fri,0,425
1617,rw,0,0,0,51,0,0,0,Fri,0,425
1618,rw,0,0,0,51,1,0,0,Fri,0,425
1619,rw,0,0,0,51,0,0,0,Fri,0,425
1620,rw,0,0,0,51,0,0,0,Fri,0,425
1621,rw,0,0,0,51,1,0,0,Fri,0,425
1622,ls,0,0,0,51,1,0,0,Fri,0,425
1623,ls,0,0,0,51,1,0,0,Fri,0,425
1624,ls,0,0,0,51,0,0,0,Fri,0,425
1625,ls,0,0,0,51,0,0,0,Fri,0,425
1626,ls,0,0,0,51,0,0,0,Fri,0,425
1627,ls,0,0,0,51,1,0,0,Fri,0,425
1628,ls,0,0,0,51,1,0,0,Fri,0,425
1629,ls,0,0,0,52,0,0,0,Fri,0,425
1630,ls,0,0,0,52,1,0,0,Fri,0,425
1631,rw,0,0,0,52,1,0,0,Fri,0,425
1632,ls,0,0,0,52,1,0,0,Fri,0,425
1633,ls,0,0,0,52,1,0,0,Fri,0,425
1634,ls,0,0,0,52,0,0,0,Fri,0,425
1635,ls,0,0,0,52,1,0,0,Fri,0,425
1636,ls,0,0,0,52,1,0,0,Fri,0,425
1637,ls,0,0,0,52,1,0,0,Fri,0,425
1638,ls,0,0,0,52,1,0,0,Fri,0,425
1639,rw,0,0,0,52,1,0,0,Fri,0,425
1640,ls,0,0,0,52,1,0,0,Fri,0,425
1641,ls,0,0,0,52,0,0,0,Fri,0,425
1642,rw,0,0,0,52,1,0,0,Fri,0,425
1643,lw,0,0,0,52,1,0,0,Fri,0,425
1644,ls,0,0,0,52,1,0,0,Fri,0,425
1645,ls,0,0,0,52,0,0,0,Fri,0,425
1646,rw,0,0,0,52,1,0,0,Fri,0,425
1647,rw,0,0,0,52,1,0,0,Fri,0,425
1648,rw,0,0,0,52,1,0,0,Fri,0,425
1649,rw,0,0,0,52,1,0,0,Fri,0,425
1650,rw,0,0,0,52,1,0,0,Fri,0,425
1651,rw,0,0,0,53,1,0,0,Fri,0,425
1652,ls,0,0,0,53,1,0,0,Fri,0,425
1653,rw,0,0,0,53,0,0,0,Fri,0,425
1654,rw,0,0,0,53,0,0,0,Fri,0,425
1655,rw,0,0,0,53,1,0,0,Fri,0,425
1656,rw,0,0,0,53,1,0,0,Fri,0,425
1657,lw,0,0,0,53,0,0,0,Fri,0,425
1658,lw,0,0,0,53,1,0,0,Fri,0,425
1659,lw,0,0,0,53,1,0,0,Fri,0,425
1660,rw,0,0,0,53,0,0,0,Fri,0,425
1661,lw,0,0,0,53,0,0,0,Fri,0,425
1662,rw,0,0,0,53,1,0,0,Fri,0,425
1663,rw,0,0,0,53,1,0,0,Fri,0,425
1664,rw,0,0,0,53,1,0,0,Fri,0,425
1665,rw,0,0,0,53,1,0,0,Fri,0,425
1666,lw,0,0,0,53,1,0,0,Fri,0,425
1667,lw,0,0,0,53,1,0,0,Fri,0,425
1668,lw,0,0,0,53,1,0,0,Fri,0,425
1669,lw,0,0,0,53,0,0,0,Fri,0,425
1670,lw,0,0,0,54,1,0,0,Fri,0,425
1671,rw,0,0,0,54,1,0,0,Fri,0,425
1672,rw,0,0,0,54,0,0,0,Fri,0,425
1673,ls,0,0,0,54,1,0,0,Fri,0,425
1674,ls,0,0,0,54,1,0,0,Fri,0,425
1675,rw,0,0,0,54,1,0,0,Fri,0,425
1676,ls,0,0,0,54,1,0,0,Fri,0,425
1677,rw,0,0,0,54,1,0,0,Fri,0,425
1678,ls,0,0,0,54,1,0,0,Fri,0,425
1679,rw,0,0,0,54,1,0,0,Fri,0,425
1680,ls,0,0,0,54,1,0,0,Fri,0,425
1681,ls,0,0,0,54,1,0,0,Fri,0,425
1682,ls,0,0,0,54,1,0,0,Fri,0,425
1683,ls,0,0,0,55,1,0,0,Fri,0,425
1684,ls,0,0,0,55,1,0,0,Fri,0,425
1685,ls,0,0,0,55,1,0,0,Fri,0,425
1686,ls,0,0,0,55,0,0,0,Fri,0,425
1687,rw,0,0,0,55,1,0,0,Fri,0,425
1688,rw,0,0,0,55,0,0,0,Fri,0,425
1689,lw,0,0,0,55,0,0,0,Fri,0,425
1690,ls,0,0,0,55,1,0,0,Fri,0,425
1691,ls,0,0,0,55,0,0,0,Fri,0,425
1692,ls,0,0,0,55,1,0,0,Fri,0,425
1693,ls,0,0,0,55,0,0,0,Fri,0,425
1694,ls,0,0,0,55,0,0,0,Fri,0,425
1695,rw,0,0,0,55,1,0,0,Fri,0,425
1696,rs,0,0,0,55,0,0,0,Fri,0,425
1697,ls,0,0,0,56,1,0,0,Fri,0,425
1698,ls,0,0,0,56,1,0,0,Fri,0,425
1699,rw,0,0,0,56,1,0,0,Fri,0,425
1700,rw,0,0,0,56,1,0,0,Fri,0,425
1701,lw,0,0,0,56,1,0,0,Fri,0,425
1702,rw,0,0,0,56,1,0,0,Fri,0,425
1703,lw,0,0,0,56,0,0,0,Fri,0,425
1704,rw,0,0,0,56,0,0,0,Fri,0,425
1705,ls,0,0,0,56,1,0,0,Fri,0,425
1706,rw,0,0,0,56,1,0,0,Fri,0,425
1707,ls,0,0,0,56,0,0,0,Fri,0,425
1708,lw,0,0,0,57,0,0,0,Fri,0,425
1709,rs,0,0,0,57,0,0,0,Fri,0,425
1710,ls,0,0,0,57,0,0,0,Fri,0,425
1711,lw,0,0,0,58,0,0,0,Fri,0,425
1712,lw,0,0,0,59,0,0,0,Fri,0,425
1713,ls,0,0,0,59,1,0,0,Fri,0,425
1714,ls,0,0,0,59,0,0,0,Fri,0,425
1715,ls,0,0,0,59,1,0,0,Fri,0,425
1716,rw,0,0,0,59,1,0,0,Fri,0,425
1717,rw,0,0,0,59,0,0,0,Fri,0,425
1718,lw,0,0,0,59,1,0,0,Fri,0,425
1719,ls,1,0,0,40,1,0,0,Mon,1,339
1720,ls,1,0,0,40,1,0,0,Mon,1,339
1721,ls,1,0,0,40,1,0,0,Mon,1,339
1722,ls,1,0,0,40,1,0,0,Mon,1,339
1723,ls,1,0,0,40,0,0,0,Mon,1,339
1724,ls,1,0,0,40,0,0,0,Mon,1,339
1725,lw,1,0,0,41,0,0,0,Mon,1,339
1726,rw,1,0,0,41,1,0,0,Mon,1,339
1727,ls,1,0,0,41,0,0,0,Mon,1,339
1728,ls,1,0,0,41,1,0,0,Mon,1,339
1729,ls,1,0,0,41,0,0,0,Mon,1,339
1730,ls,1,0,0,41,1,0,0,Mon,1,339
1731,ls,1,0,0,41,1,0,0,Mon,1,339
1732,ls,1,0,0,41,0,0,0,Mon,1,339
1733,ls,1,0,0,41,0,0,0,Mon,1,339
1734,ls,1,0,0,41,0,0,0,Mon,1,339
1735,ls,1,0,0,41,0,0,0,Mon,1,339
1736,ls,1,0,0,41,0,0,0,Mon,1,339
1737,ls,1,0,0,41,0,0,0,Mon,1,339
1738,ls,1,0,0,41,1,0,0,Mon,1,339
1739,ls,1,0,0,41,1,0,0,Mon,1,339
1740,ls,1,0,0,42,0,0,0,Mon,1,339
1741,ls,1,0,0,42,0,0,0,Mon,1,339
1742,ls,1,0,0,42,0,0,0,Mon,1,339
1743,ls,1,0,0,42,1,0,0,Mon,1,339
1744,ls,1,0,0,42,0,0,0,Mon,1,339
1745,ls,1,0,0,42,1,0,0,Mon,1,339
1746,ls,1,0,0,42,0,0,0,Mon,1,339
1747,ls,1,0,0,42,0,0,0,Mon,1,339
1748,ls,1,0,0,42,0,0,0,Mon,1,339
1749,ls,1,0,0,42,1,0,0,Mon,1,339
1750,ls,1,0,0,42,1,0,0,Mon,1,339
1751,ls,1,0,0,42,1,0,0,Mon,1,339
1752,ls,1,0,0,42,1,0,0,Mon,1,339
1753,ls,1,0,0,42,0,0,0,Mon,1,339
1754,ls,1,0,0,42,0,0,0,Mon,1,339
1755,ls,1,0,0,43,1,0,0,Mon,1,339
1756,ls,1,0,0,43,1,0,0,Mon,1,339
1757,ls,1,0,0,43,1,0,0,Mon,1,339
1758,ls,1,0,0,43,1,0,0,Mon,1,339
1759,ls,1,0,0,43,0,0,0,Mon,1,339
1760,ls,1,0,0,43,0,0,0,Mon,1,339
1761,ls,1,0,0,43,0,0,0,Mon,1,339
1762,ls,1,0,0,43,1,0,0,Mon,1,339
1763,rw,1,0,0,43,0,0,0,Mon,1,339
1764,ls,1,0,0,43,1,0,0,Mon,1,339
1765,ls,1,0,0,43,1,0,0,Mon,1,339
1766,ls,1,0,0,43,1,0,0,Mon,1,339
1767,ls,1,0,0,43,1,0,0,Mon,1,339
1768,ls,1,0,0,43,1,0,0,Mon,1,339
1769,ls,1,0,0,43,0,0,0,Mon,1,339
1770,ls,1,0,0,43,1,0,0,Mon,1,339
1771,ls,1,0,0,43,1,0,0,Mon,1,339
1772,ls,1,0,0,43,0,0,0,Mon,1,339
1773,ls,1,0,0,43,1,0,0,Mon,1,339
1774,ls,1,0,0,43,1,0,0,Mon,1,339
1775,ls,1,0,0,44,0,0,0,Mon,1,339
1776,ls,1,0,0,44,0,0,0,Mon,1,339
1777,ls,1,0,0,44,1,0,0,Mon,1,339
1778,ls,1,0,0,44,0,0,0,Mon,1,339
1779,ls,1,0,0,44,0,0,0,Mon,1,339
1780,ls,1,0,0,44,0,0,0,Mon,1,339
1781,ls,1,0,0,44,0,0,0,Mon,1,339
1782,ls,1,0,0,44,1,0,0,Mon,1,339
1783,ls,1,0,0,44,1,0,0,Mon,1,339
1784,ls,1,0,0,44,0,0,0,Mon,1,339
1785,ls,1,0,0,44,0,0,0,Mon,1,339
1786,ls,1,0,0,44,1,0,0,Mon,1,339
1787,ls,1,0,0,44,1,0,0,Mon,1,339
1788,ls,1,0,0,44,0,0,0,Mon,1,339
1789,ls,1,0,0,44,0,0,0,Mon,1,339
1790,ls,1,0,0,44,1,0,0,Mon,1,339
1791,ls,1,0,0,44,1,0,0,Mon,1,339
1792,ls,1,0,0,44,1,0,0,Mon,1,339
1793,ls,1,0,0,44,1,0,0,Mon,1,339
1794,rw,1,0,0,44,1,0,0,Mon,1,339
1795,rw,1,0,0,44,1,0,0,Mon,1,339
1796,rw,1,0,0,44,1,0,0,Mon,1,339
1797,ls,1,0,0,44,1,0,0,Mon,1,339
1798,ls,1,0,0,44,1,0,0,Mon,1,339
1799,ls,1,0,0,44,1,0,0,Mon,1,339
1800,ls,1,0,0,44,1,0,0,Mon,1,339
1801,ls,1,0,0,44,1,0,0,Mon,1,339
1802,ls,1,0,0,44,1,0,0,Mon,1,339
1803,ls,1,0,0,44,1,0,0,Mon,1,339
1804,ls,1,0,0,44,1,0,0,Mon,1,339
1805,ls,1,0,0,44,1,0,0,Mon,1,339
1806,ls,1,0,0,44,1,0,0,Mon,1,339
1807,ls,1,0,0,44,1,0,0,Mon,1,339
1808,ls,1,0,0,44,1,0,0,Mon,1,339
1809,ls,1,0,0,44,1,0,0,Mon,1,339
1810,ls,1,0,0,45,0,0,0,Mon,1,339
1811,ls,1,0,0,45,1,0,0,Mon,1,339
1812,ls,1,0,0,45,1,0,0,Mon,1,339
1813,ls,1,0,0,45,0,0,0,Mon,1,339
1814,ls,1,0,0,45,0,0,0,Mon,1,339
1815,ls,1,0,0,45,1,0,0,Mon,1,339
1816,ls,1,0,0,45,1,0,0,Mon,1,339
1817,ls,1,0,0,45,1,0,0,Mon,1,339
1818,ls,1,0,0,45,1,0,0,Mon,1,339
1819,ls,1,0,0,45,1,0,0,Mon,1,339
1820,ls,1,0,0,45,1,0,0,Mon,1,339
1821,ls,1,0,0,45,1,0,0,Mon,1,339
1822,ls,1,0,0,45,1,0,0,Mon,1,339
1823,ls,1,0,0,45,1,0,0,Mon,1,339
1824,ls,1,0,0,45,1,0,0,Mon,1,339
1825,ls,1,0,0,45,1,0,0,Mon,1,339
1826,ls,1,0,0,45,0,0,0,Mon,1,339
1827,ls,1,0,0,46,1,0,0,Mon,1,339
1828,ls,1,0,0,46,0,0,0,Mon,1,339
1829,ls,1,0,0,46,1,0,0,Mon,1,339
1830,ls,1,0,0,46,1,0,0,Mon,1,339
1831,ls,1,0,0,46,1,0,0,Mon,1,339
1832,ls,1,0,0,46,0,0,0,Mon,1,339
1833,ls,1,0,0,46,1,0,0,Mon,1,339
1834,ls,1,0,0,46,1,0,0,Mon,1,339
1835,rw,1,0,0,46,1,0,0,Mon,1,339
1836,ls,1,0,0,46,0,0,0,Mon,1,339
1837,ls,1,0,0,46,1,0,0,Mon,1,339
1838,ls,1,0,0,46,1,0,0,Mon,1,339
1839,ls,1,0,0,46,0,0,0,Mon,1,339
1840,ls,1,0,0,46,0,0,0,Mon,1,339
1841,ls,1,0,0,46,1,0,0,Mon,1,339
1842,ls,1,0,0,46,1,0,0,Mon,1,339
1843,ls,1,0,0,46,1,0,0,Mon,1,339
1844,ls,1,0,0,46,0,0,0,Mon,1,339
1845,rs,1,0,0,46,0,0,0,Mon,1,339
1846,ls,1,0,0,46,1,0,0,Mon,1,339
1847,ls,1,0,0,46,1,0,0,Mon,1,339
1848,ls,1,0,0,47,1,0,0,Mon,1,339
1849,ls,1,0,0,47,0,0,0,Mon,1,339
1850,ls,1,0,0,47,1,0,0,Mon,1,339
1851,ls,1,0,0,47,1,0,0,Mon,1,339
1852,ls,1,0,0,47,1,0,0,Mon,1,339
1853,ls,1,0,0,47,1,0,0,Mon,1,339
1854,rw,1,0,0,47,1,0,0,Mon,1,339
1855,ls,1,0,0,47,1,0,0,Mon,1,339
1856,ls,1,0,0,47,1,0,0,Mon,1,339
1857,rw,1,0,0,47,1,0,0,Mon,1,339
1858,ls,1,0,0,47,1,0,0,Mon,1,339
1859,rw,1,0,0,47,0,0,0,Mon,1,339
1860,ls,1,0,0,47,1,0,0,Mon,1,339
1861,ls,1,0,0,47,0,0,0,Mon,1,339
1862,ls,1,0,0,47,1,0,0,Mon,1,339
1863,ls,1,0,0,47,1,0,0,Mon,1,339
1864,ls,1,0,0,47,0,0,0,Mon,1,339
1865,ls,1,0,0,47,1,0,0,Mon,1,339
1866,ls,1,0,0,47,1,0,0,Mon,1,339
1867,rw,1,0,0,47,0,0,0,Mon,1,339
1868,ls,1,0,0,47,1,0,0,Mon,1,339
1869,ls,1,0,0,47,1,0,0,Mon,1,339
1870,ls,1,0,0,47,1,0,0,Mon,1,339
1871,ls,1,0,0,47,1,0,0,Mon,1,339
1872,rw,1,0,0,47,0,0,0,Mon,1,339
1873,rw,1,0,0,47,0,0,0,Mon,1,339
1874,ls,1,0,0,47,1,0,0,Mon,1,339
1875,ls,1,0,0,47,1,0,0,Mon,1,339
1876,ls,1,0,0,47,1,0,0,Mon,1,339
1877,rw,1,0,0,47,0,0,0,Mon,1,339
1878,ls,1,0,0,47,1,0,0,Mon,1,339
1879,ls,1,0,0,47,1,0,0,Mon,1,339
1880,ls,1,0,0,47,0,0,0,Mon,1,339
1881,ls,1,0,0,47,1,0,0,Mon,1,339
1882,ls,1,0,0,47,1,0,0,Mon,1,339
1883,ls,1,0,0,47,1,0,0,Mon,1,339
1884,ls,1,0,0,47,1,0,0,Mon,1,339
1885,ls,1,0,0,47,1,0,0,Mon,1,339
1886,ls,1,0,0,47,1,0,0,Mon,1,339
1887,ls,1,0,0,47,0,0,0,Mon,1,339
1888,ls,1,0,0,47,1,0,0,Mon,1,339
1889,ls,1,0,0,47,1,0,0,Mon,1,339
1890,ls,1,0,0,47,1,0,0,Mon,1,339
1891,ls,1,0,0,47,0,0,0,Mon,1,339
1892,ls,1,0,0,47,1,0,0,Mon,1,339
1893,ls,1,0,0,47,1,0,0,Mon,1,339
1894,ls,1,0,0,47,1,0,0,Mon,1,339
1895,ls,1,0,0,48,0,0,0,Mon,1,339
1896,ls,1,0,0,48,0,0,0,Mon,1,339
1897,ls,1,0,0,48,1,0,0,Mon,1,339
1898,ls,1,0,0,48,1,0,0,Mon,1,339
1899,ls,1,0,0,48,1,0,0,Mon,1,339
1900,ls,1,0,0,48,1,0,0,Mon,1,339
1901,ls,1,0,0,48,1,0,0,Mon,1,339
